0.0102,-1.4610468,-1.251045458,-0.4037378329
0.0104,-1.465505235,-1.252319326,-0.4043745849
0.0106,-1.460409881,-1.253593194,-0.4031010808
0.0108,-1.464231396,-1.25295626,-0.4062848411
0.011,-1.465505235,-1.253593194,-0.4062848411
0.0112,-1.466779073,-1.254867062,-0.4075583452
0.0114,-1.459772962,-1.249134656,-0.4005540726
0.0116,-1.462957558,-1.25295626,-0.4037378329
0.0118,-1.463594477,-1.256777864,-0.4081950972
0.012,-1.465505235,-1.253593194,-0.4031010808
0.0122,-1.462320639,-1.251682392,-0.4037378329
0.0124,-1.462320639,-1.254230128,-0.4043745849
0.0126,-1.461683719,-1.251682392,-0.4031010808
0.0128,-1.459136042,-1.254867062,-0.405648089
0.013,-1.466142154,-1.254867062,-0.4062848411
0.0132,-1.462320639,-1.25295626,-0.4062848411
0.0134,-1.458499123,-1.255503996,-0.405648089
0.0136,-1.460409881,-1.251682392,-0.4018275767
0.0138,-1.4610468,-1.25614093,-0.4081950972
0.014,-1.459136042,-1.252319326,-0.405011337
0.0142,-1.464231396,-1.254230128,-0.4069215931
0.0144,-1.4610468,-1.25295626,-0.4088318493
0.0146,-1.459772962,-1.251682392,-0.4024643288
0.0148,-1.456588366,-1.254867062,-0.405648089
0.015,-1.459136042,-1.255503996,-0.4094686013
0.0152,-1.464231396,-1.25614093,-0.4075583452
0.0154,-1.457862204,-1.253593194,-0.405011337
0.0156,-1.459136042,-1.25295626,-0.4031010808
0.0158,-1.461683719,-1.255503996,-0.405648089
0.016,-1.460409881,-1.253593194,-0.4062848411
0.0162,-1.4610468,-1.253593194,-0.4088318493
0.0164,-1.462320639,-1.257414798,-0.4094686013
0.0166,-1.459136042,-1.252319326,-0.4031010808
0.0168,-1.455951446,-1.254867062,-0.405648089
0.017,-1.460409881,-1.25295626,-0.4075583452
0.0172,-1.462320639,-1.254867062,-0.4075583452
0.0174,-1.461683719,-1.254867062,-0.4062848411
0.0176,-1.459136042,-1.253593194,-0.4043745849
0.0178,-1.459136042,-1.254230128,-0.405011337
0.018,-1.460409881,-1.254230128,-0.405648089
0.0182,-1.461683719,-1.25614093,-0.4062848411
0.0184,-1.468052912,-1.256777864,-0.4088318493
0.0186,-1.458499123,-1.25614093,-0.4069215931
0.0188,-1.459136042,-1.254867062,-0.4043745849
0.019,-1.462320639,-1.251682392,-0.4062848411
0.0192,-1.462957558,-1.254230128,-0.405648089
0.0194,-1.466142154,-1.253593194,-0.405648089
0.0196,-1.465505235,-1.254230128,-0.4062848411
0.0198,-1.459136042,-1.25295626,-0.4024643288
0.02,-1.457862204,-1.25295626,-0.4037378329
0.0202,-1.464231396,-1.256777864,-0.4069215931
0.0204,-1.465505235,-1.25295626,-0.4062848411
0.0206,-1.461683719,-1.25295626,-0.4062848411
0.0208,-1.462320639,-1.255503996,-0.4062848411
0.021,-1.460409881,-1.252319326,-0.4043745849
0.0212,-1.463594477,-1.252319326,-0.4018275767
0.0214,-1.468052912,-1.251682392,-0.4062848411
0.0216,-1.466142154,-1.253593194,-0.405011337
0.0218,-1.466142154,-1.251682392,-0.4011908247
0.022,-1.458499123,-1.251682392,-0.4024643288
0.0222,-1.466779073,-1.254867062,-0.405011337
0.0224,-1.466142154,-1.25295626,-0.405648089
0.0226,-1.463594477,-1.25295626,-0.4062848411
0.0228,-1.465505235,-1.253593194,-0.4043745849
0.023,-1.458499123,-1.251682392,-0.4024643288
0.0232,-1.465505235,-1.250408524,-0.4011908247
0.0234,-1.46932675,-1.25295626,-0.4069215931
0.0236,-1.461683719,-1.25295626,-0.405648089
0.0238,-1.466142154,-1.251682392,-0.4018275767
0.024,-1.461683719,-1.252319326,-0.4037378329
0.0242,-1.464231396,-1.24977159,-0.4018275767
0.0244,-1.464231396,-1.25295626,-0.4011908247
0.0246,-1.465505235,-1.254867062,-0.4088318493
0.0248,-1.465505235,-1.254867062,-0.4037378329
0.025,-1.459772962,-1.24977159,-0.4024643288
0.0252,-1.4610468,-1.251682392,-0.4018275767
0.0254,-1.465505235,-1.253593194,-0.4037378329
0.0256,-1.464231396,-1.255503996,-0.4081950972
0.0258,-1.462957558,-1.25295626,-0.405011337
0.026,-1.462957558,-1.25295626,-0.4062848411
0.0262,-1.461683719,-1.251045458,-0.405011337
0.0264,-1.466779073,-1.251682392,-0.4031010808
0.0266,-1.459772962,-1.25614093,-0.4075583452
0.0268,-1.464231396,-1.253593194,-0.4069215931
0.027,-1.4610468,-1.25295626,-0.4062848411
0.0272,-1.459772962,-1.252319326,-0.4037378329
0.0274,-1.463594477,-1.253593194,-0.4037378329
0.0276,-1.462957558,-1.254867062,-0.4062848411
0.0278,-1.463594477,-1.254230128,-0.4069215931
0.028,-1.4610468,-1.25614093,-0.4094686013
0.0282,-1.458499123,-1.251045458,-0.4031010808
0.0284,-1.461683719,-1.252319326,-0.4024643288
0.0286,-1.460409881,-1.254230128,-0.4062848411
0.0288,-1.460409881,-1.25614093,-0.4075583452
0.029,-1.460409881,-1.252319326,-0.4062848411
0.0292,-1.4610468,-1.254230128,-0.4069215931
0.0294,-1.460409881,-1.252319326,-0.4018275767
0.0296,-1.464231396,-1.254230128,-0.4043745849
0.0298,-1.458499123,-1.255503996,-0.4069215931
0.03,-1.462957558,-1.251045458,-0.4069215931
0.0302,-1.457225285,-1.254867062,-0.4069215931
0.0304,-1.459772962,-1.25295626,-0.405648089
0.0306,-1.460409881,-1.25614093,-0.4069215931
0.0308,-1.458499123,-1.253593194,-0.405648089
0.031,-1.459136042,-1.255503996,-0.4088318493
0.0312,-1.460409881,-1.252319326,-0.405011337
0.0314,-1.459136042,-1.252319326,-0.405648089
0.0316,-1.455951446,-1.255503996,-0.4069215931
0.0318,-1.459136042,-1.256777864,-0.4094686013
0.032,-1.459136042,-1.253593194,-0.405011337
0.0322,-1.459772962,-1.254867062,-0.4088318493
0.0324,-1.4610468,-1.253593194,-0.4037378329
0.0326,-1.458499123,-1.254230128,-0.4062848411
0.0328,-1.458499123,-1.253593194,-0.405011337
0.033,-1.459772962,-1.254867062,-0.4062848411
0.0332,-1.464868315,-1.25614093,-0.4094686013
0.0334,-1.457862204,-1.251682392,-0.4024643288
0.0336,-1.459772962,-1.253593194,-0.4037378329
0.0338,-1.460409881,-1.253593194,-0.405648089
0.034,-1.4610468,-1.254867062,-0.4069215931
0.0342,-1.462957558,-1.255503996,-0.4081950972
0.0344,-1.462957558,-1.25614093,-0.405648089
0.0346,-1.460409881,-1.253593194,-0.4024643288
0.0348,-1.4610468,-1.251045458,-0.4018275767
0.035,-1.461683719,-1.255503996,-0.4081950972
0.0352,-1.463594477,-1.255503996,-0.4069215931
0.0354,-1.462957558,-1.252319326,-0.4043745849
0.0356,-1.459772962,-1.251682392,-0.4031010808
0.0358,-1.4610468,-1.25295626,-0.4024643288
0.036,-1.4610468,-1.25295626,-0.4031010808
0.0362,-1.464231396,-1.251045458,-0.4094686013
0.0364,-1.462320639,-1.254867062,-0.405011337
0.0366,-1.466142154,-1.251045458,-0.4024643288
0.0368,-1.458499123,-1.252319326,-0.4018275767
0.037,-1.463594477,-1.252319326,-0.4062848411
0.0372,-1.462957558,-1.25295626,-0.4024643288
0.0374,-1.465505235,-1.25295626,-0.4069215931
0.0376,-1.458499123,-1.25295626,-0.405011337
0.0378,-1.460409881,-1.252319326,-0.4024643288
0.038,-1.462320639,-1.24977159,-0.4005540726
0.0382,-1.463594477,-1.25295626,-0.405648089
0.0384,-1.466779073,-1.253593194,-0.4062848411
0.0386,-1.466779073,-1.251682392,-0.4037378329
0.0388,-1.459136042,-1.252319326,-0.4043745849
0.039,-1.460409881,-1.251045458,-0.4018275767
0.0392,-1.463594477,-1.251682392,-0.3999173206
0.0394,-1.466779073,-1.25295626,-0.4088318493
0.0396,-1.467415992,-1.254867062,-0.4075583452
0.0398,-1.459772962,-1.253593194,-0.4005540726
0.04,-1.461683719,-1.249134656,-0.4024643288
0.0402,-1.463594477,-1.253593194,-0.4043745849
0.0404,-1.462320639,-1.251682392,-0.4037378329
0.0406,-1.466142154,-1.254230128,-0.4043745849
0.0408,-1.464868315,-1.254230128,-0.4069215931
0.041,-1.460409881,-1.252319326,-0.405011337
0.0412,-1.458499123,-1.251045458,-0.4024643288
0.0414,-1.466142154,-1.255503996,-0.4062848411
0.0416,-1.464868315,-1.254230128,-0.4075583452
0.0418,-1.463594477,-1.251682392,-0.4037378329
0.042,-1.459772962,-1.252319326,-0.4043745849
0.0422,-1.4610468,-1.252319326,-0.4011908247
0.0424,-1.465505235,-1.25614093,-0.4062848411
0.0426,-1.466779073,-1.254867062,-0.4062848411
0.0428,-1.464868315,-1.254230128,-0.4037378329
0.043,-1.457225285,-1.251045458,-0.4018275767
0.0432,-1.462957558,-1.252319326,-0.4043745849
0.0434,-1.4610468,-1.254867062,-0.4062848411
0.0436,-1.466142154,-1.254230128,-0.4062848411
0.0438,-1.462320639,-1.254230128,-0.4069215931
0.044,-1.459136042,-1.252319326,-0.405648089
0.0442,-1.458499123,-1.252319326,-0.4031010808
0.0444,-1.462320639,-1.254867062,-0.4037378329
0.0446,-1.462320639,-1.25614093,-0.4075583452
0.0448,-1.460409881,-1.254230128,-0.4062848411
0.045,-1.459136042,-1.25295626,-0.4069215931
0.0452,-1.459136042,-1.253593194,-0.4011908247
0.0454,-1.457862204,-1.253593194,-0.4043745849
0.0456,-1.460409881,-1.255503996,-0.4088318493
0.0458,-1.462957558,-1.256777864,-0.4081950972
0.046,-1.457862204,-1.254867062,-0.4069215931
0.0462,-1.458499123,-1.251682392,-0.4031010808
0.0464,-1.457225285,-1.254867062,-0.4062848411
0.0466,-1.460409881,-1.253593194,-0.4043745849
0.0468,-1.459772962,-1.25614093,-0.4088318493
0.047,-1.461683719,-1.25614093,-0.405648089
0.0472,-1.459772962,-1.253593194,-0.4037378329
0.0474,-1.457225285,-1.251045458,-0.4062848411
0.0476,-1.4610468,-1.25614093,-0.4069215931
0.0478,-1.462320639,-1.254867062,-0.4062848411
0.048,-1.462320639,-1.255503996,-0.4088318493
0.0482,-1.4610468,-1.254230128,-0.4043745849
0.0484,-1.459772962,-1.25295626,-0.4043745849
0.0486,-1.459772962,-1.251045458,-0.4011908247
0.0488,-1.464231396,-1.255503996,-0.4075583452
0.049,-1.462320639,-1.254230128,-0.4069215931
0.0492,-1.462957558,-1.252319326,-0.405011337
0.0494,-1.4610468,-1.250408524,-0.4043745849
0.0496,-1.460409881,-1.25295626,-0.4037378329
0.0498,-1.462320639,-1.251682392,-0.4011908247
0.05,-1.464231396,-1.25614093,-0.4088318493
0.0502,-1.462320639,-1.254867062,-0.4062848411
0.0504,-1.461683719,-1.249134656,-0.405011337
0.0506,-1.461683719,-1.250408524,-0.4018275767
0.0508,-1.464231396,-1.25295626,-0.405011337
0.051,-1.4610468,-1.25295626,-0.4062848411
0.0512,-1.464231396,-1.251682392,-0.405011337
0.0514,-1.459772962,-1.254230128,-0.405011337
0.0516,-1.460409881,-1.250408524,-0.4024643288
0.0518,-1.465505235,-1.251682392,-0.4018275767
0.052,-1.466779073,-1.253593194,-0.405648089
0.0522,-1.464868315,-1.254230128,-0.4024643288
0.0524,-1.4610468,-1.251682392,-0.4024643288
0.0526,-1.459772962,-1.252319326,-0.4011908247
0.0528,-1.463594477,-1.24977159,-0.4011908247
0.053,-1.462957558,-1.252319326,-0.4069215931
0.0532,-1.466142154,-1.252319326,-0.4069215931
0.0534,-1.464868315,-1.252319326,-0.4011908247
0.0536,-1.459136042,-1.252319326,-0.4011908247
0.0538,-1.465505235,-1.250408524,-0.4005540726
0.054,-1.462957558,-1.251045458,-0.4031010808
0.0542,-1.463594477,-1.251682392,-0.4037378329
0.0544,-1.466142154,-1.252319326,-0.4037378329
0.0546,-1.464868315,-1.24977159,-0.4024643288
0.0548,-1.462957558,-1.24977159,-0.4011908247
0.055,-1.462957558,-1.25295626,-0.4018275767
0.0552,-1.466142154,-1.25614093,-0.4069215931
0.0554,-1.465505235,-1.251045458,-0.4024643288
0.0556,-1.461683719,-1.250408524,-0.4011908247
0.0558,-1.461683719,-1.251045458,-0.4011908247
0.056,-1.463594477,-1.250408524,-0.4005540726
0.0562,-1.464868315,-1.254230128,-0.405648089
0.0564,-1.466779073,-1.255503996,-0.4075583452
0.0566,-1.462320639,-1.254230128,-0.4062848411
0.0568,-1.461683719,-1.251045458,-0.4031010808
0.057,-1.461683719,-1.252319326,-0.4037378329
0.0572,-1.4610468,-1.25295626,-0.405011337
0.0574,-1.465505235,-1.253593194,-0.405648089
0.0576,-1.468689831,-1.254867062,-0.4069215931
0.0578,-1.459772962,-1.25295626,-0.405648089
0.058,-1.458499123,-1.252319326,-0.4031010808
0.0582,-1.463594477,-1.254867062,-0.4069215931
0.0584,-1.464868315,-1.254230128,-0.4062848411
0.0586,-1.466779073,-1.253593194,-0.405648089
0.0588,-1.458499123,-1.255503996,-0.4031010808
0.059,-1.460409881,-1.252319326,-0.4011908247
0.0592,-1.459136042,-1.253593194,-0.4062848411
0.0594,-1.460409881,-1.255503996,-0.405648089
0.0596,-1.466142154,-1.256777864,-0.4088318493
0.0598,-1.459772962,-1.251045458,-0.4031010808
0.06,-1.458499123,-1.251045458,-0.4011908247
0.0602,-1.459136042,-1.254230128,-0.4069215931
0.0604,-1.464231396,-1.254867062,-0.405648089
0.0606,-1.464231396,-1.25295626,-0.405011337
0.0608,-1.460409881,-1.254867062,-0.4062848411
0.061,-1.458499123,-1.25295626,-0.4011908247
0.0612,-1.4610468,-1.252319326,-0.4043745849
0.0614,-1.4610468,-1.25614093,-0.4069215931
0.0616,-1.464231396,-1.254867062,-0.4075583452
0.0618,-1.459772962,-1.253593194,-0.405011337
0.062,-1.460409881,-1.252319326,-0.4043745849
0.0622,-1.458499123,-1.254867062,-0.405011337
0.0624,-1.457862204,-1.254230128,-0.4043745849
0.0626,-1.465505235,-1.25614093,-0.4081950972
0.0628,-1.459136042,-1.25614093,-0.4062848411
0.063,-1.457225285,-1.250408524,-0.4024643288
0.0632,-1.456588366,-1.254867062,-0.4043745849
0.0634,-1.462320639,-1.254867062,-0.4069215931
0.0636,-1.461683719,-1.25295626,-0.405648089
0.0638,-1.462957558,-1.255503996,-0.4069215931
0.064,-1.4610468,-1.254230128,-0.405011337
0.0642,-1.457862204,-1.25295626,-0.405011337
0.0644,-1.459136042,-1.25295626,-0.4018275767
0.0646,-1.465505235,-1.25614093,-0.4075583452
0.0648,-1.462320639,-1.254867062,-0.4075583452
0.065,-1.461683719,-1.253593194,-0.4037378329
0.0652,-1.457862204,-1.251682392,-0.4043745849
0.0654,-1.4610468,-1.253593194,-0.4043745849
0.0656,-1.465505235,-1.251682392,-0.4031010808
0.0658,-1.462957558,-1.251682392,-0.4062848411
0.066,-1.460409881,-1.254867062,-0.4031010808
0.0662,-1.459772962,-1.24977159,-0.4011908247
0.0664,-1.459136042,-1.254230128,-0.4062848411
0.0666,-1.466779073,-1.25295626,-0.4031010808
0.0668,-1.464231396,-1.252319326,-0.4062848411
0.067,-1.462957558,-1.252319326,-0.405648089
0.0672,-1.4610468,-1.25295626,-0.4024643288
0.0674,-1.457862204,-1.249134656,-0.4018275767
0.0676,-1.466779073,-1.251045458,-0.4005540726
0.0678,-1.466142154,-1.253593194,-0.4069215931
0.068,-1.463594477,-1.251045458,-0.405648089
0.0682,-1.465505235,-1.252319326,-0.4024643288
0.0684,-1.459136042,-1.252319326,-0.4043745849
0.0686,-1.465505235,-1.250408524,-0.4011908247
0.0688,-1.464231396,-1.251682392,-0.4011908247
0.069,-1.466142154,-1.25295626,-0.4069215931
0.0692,-1.458499123,-1.251682392,-0.405011337
0.0694,-1.462320639,-1.251682392,-0.4018275767
0.0696,-1.467415992,-1.250408524,-0.4024643288
0.0698,-1.463594477,-1.251682392,-0.4043745849
0.07,-1.465505235,-1.25295626,-0.405648089
0.0702,-1.466142154,-1.25295626,-0.4043745849
0.0704,-1.460409881,-1.24977159,-0.4018275767
0.0706,-1.461683719,-1.250408524,-0.4005540726
0.0708,-1.466142154,-1.251682392,-0.4024643288
0.071,-1.461683719,-1.253593194,-0.405648089
0.0712,-1.461683719,-1.252319326,-0.405011337
0.0714,-1.464231396,-1.252319326,-0.4037378329
0.0716,-1.463594477,-1.25295626,-0.4024643288
0.0718,-1.461683719,-1.251682392,-0.4011908247
0.072,-1.461683719,-1.254230128,-0.4062848411
0.0722,-1.461683719,-1.25614093,-0.4043745849
0.0724,-1.461683719,-1.251045458,-0.4031010808
0.0726,-1.4610468,-1.252319326,-0.4031010808
0.0728,-1.464231396,-1.252319326,-0.4024643288
0.073,-1.459136042,-1.25295626,-0.405648089
0.0732,-1.462957558,-1.254867062,-0.405648089
0.0734,-1.466779073,-1.254867062,-0.4069215931
0.0736,-1.460409881,-1.25295626,-0.405011337
0.0738,-1.457225285,-1.252319326,-0.4024643288
0.074,-1.464231396,-1.253593194,-0.4069215931
0.0742,-1.461683719,-1.253593194,-0.4037378329
0.0744,-1.461683719,-1.253593194,-0.405011337
0.0746,-1.462957558,-1.253593194,-0.4081950972
0.0748,-1.460409881,-1.251682392,-0.4037378329
0.075,-1.457225285,-1.254867062,-0.4062848411
0.0752,-1.457862204,-1.253593194,-0.4069215931
0.0754,-1.462320639,-1.25614093,-0.4037378329
0.0756,-1.459136042,-1.254230128,-0.4075583452
0.0758,-1.457862204,-1.251682392,-0.4011908247
0.076,-1.459772962,-1.255503996,-0.4069215931
0.0762,-1.455314527,-1.254867062,-0.4037378329
0.0764,-1.461683719,-1.253593194,-0.405648089
0.0766,-1.461683719,-1.253593194,-0.4062848411
0.0768,-1.458499123,-1.251682392,-0.4024643288
0.077,-1.457862204,-1.253593194,-0.4031010808
0.0772,-1.457225285,-1.254867062,-0.4062848411
0.0774,-1.464231396,-1.254230128,-0.4069215931
0.0776,-1.459772962,-1.253593194,-0.405648089
0.0778,-1.4610468,-1.251045458,-0.4037378329
0.078,-1.457862204,-1.254867062,-0.405648089
0.0782,-1.455951446,-1.25295626,-0.4043745849
0.0784,-1.461683719,-1.254230128,-0.4062848411
0.0786,-1.462957558,-1.257414798,-0.4088318493
0.0788,-1.459772962,-1.254867062,-0.4005540726
0.079,-1.458499123,-1.25295626,-0.4043745849
0.0792,-1.4610468,-1.255503996,-0.4062848411
0.0794,-1.463594477,-1.254230128,-0.405011337
0.0796,-1.4610468,-1.254867062,-0.4062848411
0.0798,-1.462957558,-1.25295626,-0.4043745849
0.08,-1.457862204,-1.25295626,-0.4037378329
0.0802,-1.457862204,-1.251682392,-0.4075583452
0.0804,-1.464231396,-1.251682392,-0.4024643288
0.0806,-1.467415992,-1.255503996,-0.4069215931
0.0808,-1.459136042,-1.25295626,-0.4031010808
0.081,-1.4610468,-1.251682392,-0.4043745849
0.0812,-1.459136042,-1.253593194,-0.4037378329
0.0814,-1.463594477,-1.250408524,-0.4031010808
0.0816,-1.464868315,-1.253593194,-0.4062848411
0.0818,-1.465505235,-1.253593194,-0.4069215931
0.082,-1.464231396,-1.251682392,-0.4011908247
0.0822,-1.457225285,-1.250408524,-0.4031010808
0.0824,-1.465505235,-1.252319326,-0.4031010808
0.0826,-1.466142154,-1.251045458,-0.4031010808
0.0828,-1.465505235,-1.254867062,-0.4062848411
0.083,-1.462320639,-1.252319326,-0.4037378329
0.0832,-1.457862204,-1.251682392,-0.4031010808
0.0834,-1.464231396,-1.24977159,-0.4011908247
0.0836,-1.465505235,-1.255503996,-0.4075583452
0.0838,-1.465505235,-1.254867062,-0.4062848411
0.084,-1.463594477,-1.24977159,-0.4018275767
0.0842,-1.459136042,-1.250408524,-0.4018275767
0.0844,-1.463594477,-1.251045458,-0.4031010808
0.0846,-1.464231396,-1.251045458,-0.4005540726
0.0848,-1.464868315,-1.254230128,-0.4062848411
0.085,-1.462957558,-1.253593194,-0.4018275767
0.0852,-1.457862204,-1.250408524,-0.4011908247
0.0854,-1.462957558,-1.250408524,-0.4011908247
0.0856,-1.464231396,-1.252319326,-0.4031010808
0.0858,-1.463594477,-1.251682392,-0.4037378329
0.086,-1.465505235,-1.252319326,-0.4037378329
0.0862,-1.464231396,-1.250408524,-0.4069215931
0.0864,-1.463594477,-1.248497722,-0.3992805685
0.0866,-1.464231396,-1.252319326,-0.4024643288
0.0868,-1.465505235,-1.255503996,-0.4069215931
0.087,-1.465505235,-1.251682392,-0.4024643288
0.0872,-1.4610468,-1.251682392,-0.4043745849
0.0874,-1.462957558,-1.24977159,-0.3999173206
0.0876,-1.460409881,-1.251682392,-0.3999173206
0.0878,-1.466142154,-1.254867062,-0.405648089
0.088,-1.466779073,-1.255503996,-0.4037378329
0.0882,-1.459136042,-1.254230128,-0.4011908247
0.0884,-1.461683719,-1.251682392,-0.4018275767
0.0886,-1.461683719,-1.252319326,-0.4024643288
0.0888,-1.460409881,-1.254867062,-0.405011337
0.089,-1.459772962,-1.253593194,-0.405011337
0.0892,-1.466779073,-1.255503996,-0.4075583452
0.0894,-1.459772962,-1.250408524,-0.4005540726
0.0896,-1.461683719,-1.251045458,-0.4011908247
0.0898,-1.464868315,-1.255503996,-0.4069215931
0.09,-1.464231396,-1.253593194,-0.4075583452
0.0902,-1.461683719,-1.25295626,-0.4062848411
0.0904,-1.459136042,-1.25295626,-0.4037378329
0.0906,-1.4610468,-1.252319326,-0.4024643288
0.0908,-1.459772962,-1.254230128,-0.4062848411
0.091,-1.466779073,-1.254230128,-0.4069215931
0.0912,-1.462320639,-1.253593194,-0.405011337
0.0914,-1.457862204,-1.251682392,-0.4043745849
0.0916,-1.457862204,-1.253593194,-0.4018275767
0.0918,-1.459772962,-1.255503996,-0.4069215931
0.092,-1.459772962,-1.25295626,-0.405011337
0.0922,-1.462320639,-1.254230128,-0.4062848411
0.0924,-1.461683719,-1.251682392,-0.4069215931
0.0926,-1.458499123,-1.252319326,-0.4024643288
0.0928,-1.456588366,-1.253593194,-0.405011337
0.093,-1.459136042,-1.25614093,-0.4069215931
0.0932,-1.464231396,-1.254867062,-0.4069215931
0.0934,-1.459772962,-1.25295626,-0.4043745849
0.0936,-1.459772962,-1.254230128,-0.4043745849
0.0938,-1.457225285,-1.253593194,-0.4043745849
0.094,-1.459136042,-1.25295626,-0.4043745849
0.0942,-1.463594477,-1.254867062,-0.405011337
0.0944,-1.463594477,-1.253593194,-0.4088318493
0.0946,-1.457862204,-1.251045458,-0.4024643288
0.0948,-1.458499123,-1.252319326,-0.4075583452
0.095,-1.462320639,-1.253593194,-0.405011337
0.0952,-1.463594477,-1.254230128,-0.405648089
0.0954,-1.4610468,-1.252319326,-0.4075583452
0.0956,-1.462320639,-1.254867062,-0.405648089
0.0958,-1.4610468,-1.25295626,-0.4031010808
0.096,-1.458499123,-1.254867062,-0.4069215931
0.0962,-1.464868315,-1.257414798,-0.4081950972
0.0964,-1.461683719,-1.254867062,-0.4075583452
0.0966,-1.4610468,-1.253593194,-0.4043745849
0.0968,-1.461683719,-1.252319326,-0.4005540726
0.097,-1.458499123,-1.253593194,-0.4043745849
0.0972,-1.461683719,-1.25295626,-0.4037378329
0.0974,-1.462957558,-1.255503996,-0.4107421054
0.0976,-1.464231396,-1.254867062,-0.4069215931
0.0978,-1.465505235,-1.252319326,-0.4024643288
0.098,-1.459772962,-1.252319326,-0.4043745849
0.0982,-1.466142154,-1.254230128,-0.4043745849
0.0984,-1.464868315,-1.253593194,-0.4069215931
0.0986,-1.4610468,-1.251045458,-0.4043745849
0.0988,-1.46932675,-1.253593194,-0.4043745849
0.099,-1.458499123,-1.251682392,-0.4018275767
0.0992,-1.462957558,-1.250408524,-0.4011908247
0.0994,-1.465505235,-1.25614093,-0.4075583452
0.0996,-1.462320639,-1.253593194,-0.405648089
0.0998,-1.462957558,-1.250408524,-0.4005540726
0.1,-1.459136042,-1.251045458,-0.4024643288
0.1002,-1.466142154,-1.254230128,-0.405011337
0.1004,-1.463594477,-1.25295626,-0.4043745849
0.1006,-1.464868315,-1.251682392,-0.4062848411
0.1008,-1.470600588,-1.252319326,-0.4043745849
0.101,-1.457225285,-1.250408524,-0.4024643288
0.1012,-1.465505235,-1.252319326,-0.4011908247
0.1014,-1.466779073,-1.254867062,-0.4011908247
0.1016,-1.462957558,-1.25295626,-0.4043745849
0.1018,-1.466779073,-1.252319326,-0.4024643288
0.102,-1.461683719,-1.252319326,-0.4031010808
0.1022,-1.463594477,-1.251682392,-0.4024643288
0.1024,-1.466142154,-1.25295626,-0.4005540726
0.1026,-1.463594477,-1.253593194,-0.4069215931
0.1028,-1.468689831,-1.25295626,-0.4037378329
0.103,-1.459772962,-1.250408524,-0.4024643288
0.1032,-1.465505235,-1.251682392,-0.4024643288
0.1034,-1.464231396,-1.252319326,-0.4011908247
0.1036,-1.464868315,-1.25295626,-0.4043745849
0.1038,-1.466779073,-1.253593194,-0.405011337
0.104,-1.465505235,-1.250408524,-0.4018275767
0.1042,-1.462320639,-1.25295626,-0.3999173206
0.1044,-1.462320639,-1.25295626,-0.4018275767
0.1046,-1.463594477,-1.25614093,-0.4081950972
0.1048,-1.467415992,-1.254867062,-0.4062848411
